keyword_country,keyword_raw,keyword,kw_match,kw_match_lower,is_hashtag,is_ascii,is_cjk,stance_original,stance_primary,notes,context,match_mode,regex_pattern
Saudi Arabia,#MosqueMeToo,#MosqueMeToo,MosqueMeToo,mosquemetoo,True,True,False,Support / Adjacent,Support,,"Saudi Arabia/Hajj context: hashtag for harassment or abuse in holy places, including accounts connected to pilgrimage to Mecca. Translation/Gloss: MeToo in mosque/Hajj contexts.",regex,(?:^|[^\p{L}\p{N}_])mosquemetoo(?:[^\p{L}\p{N}_]|$)
Saudi Arabia,#أنا_أيضا,#أنا_أيضا,أنا_أيضا,أنا_أيضا,True,False,False,Support / Translation,Support,,Formal Arabic equivalent of #MeToo. Translation/Gloss: Me too / I also.,substr,
Saudi Arabia,#أنا_كمان,#أنا_كمان,أنا_كمان,أنا_كمان,True,False,False,Support / Translation,Support,,Arabic #MeToo counterpart used across Arabic-speaking social media. Translation/Gloss: Me too.,substr,
Saudi Arabia,Loujain al-Hathloul / Rahaf Mohammed,Loujain al-Hathloul,Loujain al-Hathloul,loujain al-hathloul,False,True,False,Support / Cases,Support,,Jailed driving activist; 2019 #SaveRahaf asylum episode. State prosecution of activists = backlash context.,regex,(?:^|[^\p{L}\p{N}_])loujain\ al\-hathloul(?:[^\p{L}\p{N}_]|$)
Saudi Arabia,Loujain al-Hathloul / Rahaf Mohammed,Rahaf Mohammed,Rahaf Mohammed,rahaf mohammed,False,True,False,Support / Cases,Support,,Jailed driving activist; 2019 #SaveRahaf asylum episode. State prosecution of activists = backlash context.,regex,(?:^|[^\p{L}\p{N}_])rahaf\ mohammed(?:[^\p{L}\p{N}_]|$)
Saudi Arabia,التحرش_الجنسي,التحرش_الجنسي,التحرش_الجنسي,التحرش_الجنسي,False,False,False,Support / Search Term,Support,,Arabic publication/search keyword. Translation/Gloss: sexual harassment.,substr,
Saudi Arabia,العنف_ضد_المرأة,العنف_ضد_المرأة,العنف_ضد_المرأة,العنف_ضد_المرأة,False,False,False,Support / Search Term,Support,,Arabic publication/search keyword. Translation/Gloss: violence against women.,substr,
Saudi Arabia,سعوديات_نطالب_باسقاط_الولاية (end guardianship),سعوديات_نطالب_باسقاط_الولاية (end guardianship),سعوديات_نطالب_باسقاط_الولاية (end guardianship),سعوديات_نطالب_باسقاط_الولاية (end guardianship),False,False,False,Support / Adjacent Women's-Rights,Support,,"2016+ campaign to end male guardianship; with #Women2Drive, the main Saudi women's-rights mobilizations; MeToo-style naming is nearly absent due to repression.",regex,(?:^|[^\p{L}\p{N}_])سعوديات_نطالب_باسقاط_الولاية\ \(end\ guardianship\)(?:[^\p{L}\p{N}_]|$)
Senegal,#BalanceTonPorc,#BalanceTonPorc,BalanceTonPorc,balancetonporc,True,True,False,Support / Adjacent,Support,,French #MeToo-era hashtag for naming or denouncing perpetrators; also provoked public backlash debates. Translation/Gloss: Expose/denounce your pig.,regex,(?:^|[^\p{L}\p{N}_])balancetonporc(?:[^\p{L}\p{N}_]|$)
Senegal,#Doyna,#Doyna,Doyna,doyna,True,True,False,Support,Support,,"'That's enough', Dec 2018 (Fatima Zahra Ba); resurfaced in the 2019-20 push that criminalized rape (law passed Jan 2020).",regex,(?:^|[^\p{L}\p{N}_])doyna(?:[^\p{L}\p{N}_]|$)
Senegal,#HimToo,#HimToo,HimToo,himtoo,True,True,False,Backlash / Counter,Backlash,,Major counter-/backlash hashtag that recast #MeToo through false-accusation or accused-men-as-victims narratives; included as a global backlash search term. Translation/Gloss: Him too.,regex,(?:^|[^\p{L}\p{N}_])himtoo(?:[^\p{L}\p{N}_]|$)
Senegal,#MeToo,#MeToo,MeToo,metoo,True,True,False,Support / Global,Support,,Baseline global #MeToo hashtag; included for every country/territory as the common cross-border search term. Translation/Gloss: Me too.,regex,(?:^|[^\p{L}\p{N}_])metoo(?:[^\p{L}\p{N}_]|$)
Senegal,#MoiAussi,#MoiAussi,MoiAussi,moiaussi,True,True,False,Support / Translation,Support,,"French-language equivalent of #MeToo, documented in Canada/Francophone coverage. Translation/Gloss: Me too.",regex,(?:^|[^\p{L}\p{N}_])moiaussi(?:[^\p{L}\p{N}_]|$)
Senegal,#Nopiwouma,#Nopiwouma,Nopiwouma,nopiwouma,True,True,False,Support,Support,,"'I will not shut up', Nov 2017, launched by Ndambaw Kama Thiat and Olivia Codou to break silence on GBV; explicitly inspired by #MeToo/#BalanceTonPorc.",regex,(?:^|[^\p{L}\p{N}_])nopiwouma(?:[^\p{L}\p{N}_]|$)
Senegal,#NousToutes,#NousToutes,NousToutes,noustoutes,True,True,False,Support / Adjacent,Support,,French feminist collective/hashtag after #MeToo and #BalanceTonPorc focused on violence against women. Translation/Gloss: All of us women.,regex,(?:^|[^\p{L}\p{N}_])noustoutes(?:[^\p{L}\p{N}_]|$)
Senegal,Adji Sarr / Ousmane Sonko,Adji Sarr,Adji Sarr,adji sarr,False,True,False,Ambiguous / Politicized,Ambiguous,,"2021 rape accusation against opposition leader Sonko; massively politicized (riots, #FreeSenegal pro-Sonko) - stance labels unreliable without context.",regex,(?:^|[^\p{L}\p{N}_])adji\ sarr(?:[^\p{L}\p{N}_]|$)
Senegal,Adji Sarr / Ousmane Sonko,Ousmane Sonko,Ousmane Sonko,ousmane sonko,False,True,False,Ambiguous / Politicized,Ambiguous,,"2021 rape accusation against opposition leader Sonko; massively politicized (riots, #FreeSenegal pro-Sonko) - stance labels unreliable without context.",regex,(?:^|[^\p{L}\p{N}_])ousmane\ sonko(?:[^\p{L}\p{N}_]|$)
Senegal,harcèlement sexuel,harcèlement sexuel,harcèlement sexuel,harcèlement sexuel,False,False,False,Support / Search Term,Support,,French publication/search keyword. Translation/Gloss: sexual harassment.,regex,(?:^|[^\p{L}\p{N}_])harcèlement\ sexuel(?:[^\p{L}\p{N}_]|$)
Senegal,soutoura / masla / muñ,soutoura,soutoura,soutoura,False,True,False,Backlash / Cultural Silencing Terms,Backlash,,Discretion/tolerance/endurance - Wolof terms invoked to silence survivors; useful as counter-discourse markers.,regex,(?:^|[^\p{L}\p{N}_])soutoura(?:[^\p{L}\p{N}_]|$)
Senegal,soutoura / masla / muñ,masla,masla,masla,False,True,False,Backlash / Cultural Silencing Terms,Backlash,,Discretion/tolerance/endurance - Wolof terms invoked to silence survivors; useful as counter-discourse markers.,regex,(?:^|[^\p{L}\p{N}_])masla(?:[^\p{L}\p{N}_]|$)
Senegal,soutoura / masla / muñ,muñ,muñ,muñ,False,False,False,Backlash / Cultural Silencing Terms,Backlash,,Discretion/tolerance/endurance - Wolof terms invoked to silence survivors; useful as counter-discourse markers.,regex,(?:^|[^\p{L}\p{N}_])muñ(?:[^\p{L}\p{N}_]|$)
Serbia,#HimToo,#HimToo,HimToo,himtoo,True,True,False,Backlash / Counter,Backlash,,Major counter-/backlash hashtag that recast #MeToo through false-accusation or accused-men-as-victims narratives; included as a global backlash search term. Translation/Gloss: Him too.,regex,(?:^|[^\p{L}\p{N}_])himtoo(?:[^\p{L}\p{N}_]|$)
Serbia,#MeToo,#MeToo,MeToo,metoo,True,True,False,Support / Global,Support,,Baseline global #MeToo hashtag; included for every country/territory as the common cross-border search term. Translation/Gloss: Me too.,regex,(?:^|[^\p{L}\p{N}_])metoo(?:[^\p{L}\p{N}_]|$)
Serbia,#NisamTražila,#NisamTražila,NisamTražila,nisamtražila,True,False,False,Support,Support,,"'I didn't ask for it', Jan 2021: actress Milena Radulović reported acting teacher Miroslav Aleksić for rape (convicted 2024); sparked the Balkan-wide wave.",regex,(?:^|[^\p{L}\p{N}_])nisamtražila(?:[^\p{L}\p{N}_]|$)
Serbia,#NisiSama,#NisiSama,NisiSama,nisisama,True,True,False,Support / Solidarity,Support,,Serbia: solidarity tag used around Serbian #MeToo disclosures including Marija Lukic/Milena Radulovic cases. Translation/Gloss: You are not alone.,regex,(?:^|[^\p{L}\p{N}_])nisisama(?:[^\p{L}\p{N}_]|$)
Serbia,#PravdaZaMarijuLukić,#PravdaZaMarijuLukić,PravdaZaMarijuLukić,pravdazamarijulukić,True,False,False,Support / Solidarity,Support,,Serbia: justice campaign around Marija Lukic's sexual-harassment case against a local mayor. Translation/Gloss: Justice for Marija Lukic.,regex,(?:^|[^\p{L}\p{N}_])pravdazamarijulukić(?:[^\p{L}\p{N}_]|$)
Serbia,#nisamprijavila,#nisamprijavila,nisamprijavila,nisamprijavila,True,True,False,Support / Adjacent,Support,,Serbia/Western Balkans: survivors used the tag to recount abuse and failures of reporting systems. Translation/Gloss: I did not report.,regex,(?:^|[^\p{L}\p{N}_])nisamprijavila(?:[^\p{L}\p{N}_]|$)
Serbia,Danijela Štajnfeld / Branislav Lečić,Danijela Štajnfeld,Danijela Štajnfeld,danijela štajnfeld,False,False,False,Support / Case,Support,,2021: actress accused actor/ex-minister Lečić of rape; tabloid attacks on accusers = backlash thread.,regex,(?:^|[^\p{L}\p{N}_])danijela\ štajnfeld(?:[^\p{L}\p{N}_]|$)
Serbia,Danijela Štajnfeld / Branislav Lečić,Branislav Lečić,Branislav Lečić,branislav lečić,False,False,False,Support / Case,Support,,2021: actress accused actor/ex-minister Lečić of rape; tabloid attacks on accusers = backlash thread.,regex,(?:^|[^\p{L}\p{N}_])branislav\ lečić(?:[^\p{L}\p{N}_]|$)
Serbia,seksualno uznemiravanje,seksualno uznemiravanje,seksualno uznemiravanje,seksualno uznemiravanje,False,True,False,Support / Search Term,Support,,Bosnian/Croatian/Serbian search keyword. Translation/Gloss: sexual harassment.,regex,(?:^|[^\p{L}\p{N}_])seksualno\ uznemiravanje(?:[^\p{L}\p{N}_]|$)
Seychelles,#BalanceTonPorc,#BalanceTonPorc,BalanceTonPorc,balancetonporc,True,True,False,Support / Adjacent,Support,,French #MeToo-era hashtag for naming or denouncing perpetrators; also provoked public backlash debates. Translation/Gloss: Expose/denounce your pig.,regex,(?:^|[^\p{L}\p{N}_])balancetonporc(?:[^\p{L}\p{N}_]|$)
Seychelles,#HimToo,#HimToo,HimToo,himtoo,True,True,False,Backlash / Counter,Backlash,,Major counter-/backlash hashtag that recast #MeToo through false-accusation or accused-men-as-victims narratives; included as a global backlash search term. Translation/Gloss: Him too.,regex,(?:^|[^\p{L}\p{N}_])himtoo(?:[^\p{L}\p{N}_]|$)
Seychelles,#MeToo,#MeToo,MeToo,metoo,True,True,False,Support / Global,Support,,Baseline global #MeToo hashtag; included for every country/territory as the common cross-border search term. Translation/Gloss: Me too.,regex,(?:^|[^\p{L}\p{N}_])metoo(?:[^\p{L}\p{N}_]|$)
Seychelles,#MoiAussi,#MoiAussi,MoiAussi,moiaussi,True,True,False,Support / Translation,Support,,"French-language equivalent of #MeToo, documented in Canada/Francophone coverage. Translation/Gloss: Me too.",regex,(?:^|[^\p{L}\p{N}_])moiaussi(?:[^\p{L}\p{N}_]|$)
Seychelles,#NousToutes,#NousToutes,NousToutes,noustoutes,True,True,False,Support / Adjacent,Support,,French feminist collective/hashtag after #MeToo and #BalanceTonPorc focused on violence against women. Translation/Gloss: All of us women.,regex,(?:^|[^\p{L}\p{N}_])noustoutes(?:[^\p{L}\p{N}_]|$)
Seychelles,harcèlement sexuel,harcèlement sexuel,harcèlement sexuel,harcèlement sexuel,False,False,False,Support / Search Term,Support,,French publication/search keyword. Translation/Gloss: sexual harassment.,regex,(?:^|[^\p{L}\p{N}_])harcèlement\ sexuel(?:[^\p{L}\p{N}_]|$)
Sierra Leone,#BelieveWomen,#BelieveWomen,BelieveWomen,believewomen,True,True,False,Support / Solidarity,Support,,Survivor-belief and anti-victim-blaming phrase used in #MeToo-related discourse. Translation/Gloss: Believe women.,regex,(?:^|[^\p{L}\p{N}_])believewomen(?:[^\p{L}\p{N}_]|$)
Sierra Leone,#HandsOffOurGirls,#HandsOffOurGirls,HandsOffOurGirls,handsoffourgirls,True,True,False,Support,Support,,First Lady Fatima Bio's 2018+ campaign; Feb 2019 rape declared a national emergency after child-rape cases.,regex,(?:^|[^\p{L}\p{N}_])handsoffourgirls(?:[^\p{L}\p{N}_]|$)
Sierra Leone,#HimToo,#HimToo,HimToo,himtoo,True,True,False,Backlash / Counter,Backlash,,Major counter-/backlash hashtag that recast #MeToo through false-accusation or accused-men-as-victims narratives; included as a global backlash search term. Translation/Gloss: Him too.,regex,(?:^|[^\p{L}\p{N}_])himtoo(?:[^\p{L}\p{N}_]|$)
Sierra Leone,#MeToo,#MeToo,MeToo,metoo,True,True,False,Support / Global,Support,,Baseline global #MeToo hashtag; included for every country/territory as the common cross-border search term. Translation/Gloss: Me too.,regex,(?:^|[^\p{L}\p{N}_])metoo(?:[^\p{L}\p{N}_]|$)
Sierra Leone,#TimesUp,#TimesUp,TimesUp,timesup,True,True,False,Support / Solidarity,Support,,Transnational accountability and anti-harassment hashtag frequently paired with #MeToo. Translation/Gloss: Time is up.,regex,(?:^|[^\p{L}\p{N}_])timesup(?:[^\p{L}\p{N}_]|$)
Sierra Leone,sexual harassment,sexual harassment,sexual harassment,sexual harassment,False,True,False,Support / Search Term,Support,,English search keyword for #MeToo-related social-media and publication searches. Translation/Gloss: sexual harassment.,regex,(?:^|[^\p{L}\p{N}_])sexual\ harassment(?:[^\p{L}\p{N}_]|$)
Sierra Leone,violence against women,violence against women,violence against women,violence against women,False,True,False,Support / Search Term,Support,,English search keyword for adjacent #MeToo and gender-based violence coverage. Translation/Gloss: violence against women.,regex,(?:^|[^\p{L}\p{N}_])violence\ against\ women(?:[^\p{L}\p{N}_]|$)
Singapore,#BelieveWomen,#BelieveWomen,BelieveWomen,believewomen,True,True,False,Support / Solidarity,Support,,Survivor-belief and anti-victim-blaming phrase used in #MeToo-related discourse. Translation/Gloss: Believe women.,regex,(?:^|[^\p{L}\p{N}_])believewomen(?:[^\p{L}\p{N}_]|$)
Singapore,#HimToo,#HimToo,HimToo,himtoo,True,True,False,Backlash / Counter,Backlash,,Major counter-/backlash hashtag that recast #MeToo through false-accusation or accused-men-as-victims narratives; included as a global backlash search term. Translation/Gloss: Him too.,regex,(?:^|[^\p{L}\p{N}_])himtoo(?:[^\p{L}\p{N}_]|$)
Singapore,#MeToo,#MeToo,MeToo,metoo,True,True,False,Support / Global,Support,,Baseline global #MeToo hashtag; included for every country/territory as the common cross-border search term. Translation/Gloss: Me too.,regex,(?:^|[^\p{L}\p{N}_])metoo(?:[^\p{L}\p{N}_]|$)
Singapore,#MulaiBicara,#MulaiBicara,MulaiBicara,mulaibicara,True,True,False,Support / Adjacent,Support,,Southeast Asian #MeToo-adjacent phrase for beginning to speak about harassment/violence. Translation/Gloss: Start speaking.,regex,(?:^|[^\p{L}\p{N}_])mulaibicara(?:[^\p{L}\p{N}_]|$)
Singapore,#RiceBunny,#RiceBunny,RiceBunny,ricebunny,True,True,False,Support / Censorship Workaround,Support,,English transliteration/hashtag version of the Chinese coded #MeToo phrase. Translation/Gloss: Rice bunny / MeToo homophone.,regex,(?:^|[^\p{L}\p{N}_])ricebunny(?:[^\p{L}\p{N}_]|$)
Singapore,#SayaJuga,#SayaJuga,SayaJuga,sayajuga,True,True,False,Support / Translation / Localized,Support,,Malay/Indonesian equivalent and local #MeToo-inspired hashtag. Translation/Gloss: Me too.,regex,(?:^|[^\p{L}\p{N}_])sayajuga(?:[^\p{L}\p{N}_]|$)
Singapore,#TimesUp,#TimesUp,TimesUp,timesup,True,True,False,Support / Solidarity,Support,,Transnational accountability and anti-harassment hashtag frequently paired with #MeToo. Translation/Gloss: Time is up.,regex,(?:^|[^\p{L}\p{N}_])timesup(?:[^\p{L}\p{N}_]|$)
Singapore,#我也是,#我也是,我也是,我也是,True,False,True,Support / Translation,Support,,Chinese #MeToo equivalent. Translation/Gloss: Me too.,substr,
Singapore,#米兔,#米兔,米兔,米兔,True,False,True,Support / Censorship Workaround,Support,,Chinese homophone/coded form used to avoid #MeToo censorship. Translation/Gloss: Rice bunny / MeToo homophone.,substr,
Singapore,Monica Baey,Monica Baey,Monica Baey,monica baey,False,True,False,Support / Trigger Case,Support,,Apr 2019: NUS student went public on Instagram after lenient handling of a peeping-tom case; forced university and national policy responses - Singapore's MeToo moment (AWARE = key NGO).,regex,(?:^|[^\p{L}\p{N}_])monica\ baey(?:[^\p{L}\p{N}_]|$)
Singapore,pelecehan seksual,pelecehan seksual,pelecehan seksual,pelecehan seksual,False,True,False,Support / Search Term,Support,,Indonesian/Malay publication/search keyword. Translation/Gloss: sexual harassment.,regex,(?:^|[^\p{L}\p{N}_])pelecehan\ seksual(?:[^\p{L}\p{N}_]|$)
Singapore,sexual harassment,sexual harassment,sexual harassment,sexual harassment,False,True,False,Support / Search Term,Support,,English search keyword for #MeToo-related social-media and publication searches. Translation/Gloss: sexual harassment.,regex,(?:^|[^\p{L}\p{N}_])sexual\ harassment(?:[^\p{L}\p{N}_]|$)
Singapore,violence against women,violence against women,violence against women,violence against women,False,True,False,Support / Search Term,Support,,English search keyword for adjacent #MeToo and gender-based violence coverage. Translation/Gloss: violence against women.,regex,(?:^|[^\p{L}\p{N}_])violence\ against\ women(?:[^\p{L}\p{N}_]|$)
Singapore,性骚扰,性骚扰,性骚扰,性骚扰,False,False,True,Support / Search Term,Support,,Chinese publication/search keyword. Translation/Gloss: sexual harassment.,substr,
Sint Maarten (Dutch part),#HimToo,#HimToo,HimToo,himtoo,True,True,False,Backlash / Counter,Backlash,,Major counter-/backlash hashtag that recast #MeToo through false-accusation or accused-men-as-victims narratives; included as a global backlash search term. Translation/Gloss: Him too.,regex,(?:^|[^\p{L}\p{N}_])himtoo(?:[^\p{L}\p{N}_]|$)
Sint Maarten (Dutch part),#IkOok,#IkOok,IkOok,ikook,True,True,False,Support / Translation,Support,,Dutch equivalent of #MeToo. Translation/Gloss: Me too.,regex,(?:^|[^\p{L}\p{N}_])ikook(?:[^\p{L}\p{N}_]|$)
Sint Maarten (Dutch part),#MeToo,#MeToo,MeToo,metoo,True,True,False,Support / Global,Support,,Baseline global #MeToo hashtag; included for every country/territory as the common cross-border search term. Translation/Gloss: Me too.,regex,(?:^|[^\p{L}\p{N}_])metoo(?:[^\p{L}\p{N}_]|$)
Sint Maarten (Dutch part),seksuele intimidatie,seksuele intimidatie,seksuele intimidatie,seksuele intimidatie,False,True,False,Support / Search Term,Support,,Dutch publication/search keyword. Translation/Gloss: sexual harassment.,regex,(?:^|[^\p{L}\p{N}_])seksuele\ intimidatie(?:[^\p{L}\p{N}_]|$)
Slovakia,#AjJa,#AjJa,AjJa,ajja,True,True,False,Support / Translation,Support,,Slovak equivalent of #MeToo. Translation/Gloss: Me too.,regex,(?:^|[^\p{L}\p{N}_])ajja(?:[^\p{L}\p{N}_]|$)
Slovakia,#HimToo,#HimToo,HimToo,himtoo,True,True,False,Backlash / Counter,Backlash,,Major counter-/backlash hashtag that recast #MeToo through false-accusation or accused-men-as-victims narratives; included as a global backlash search term. Translation/Gloss: Him too.,regex,(?:^|[^\p{L}\p{N}_])himtoo(?:[^\p{L}\p{N}_]|$)
Slovakia,#MeToo,#MeToo,MeToo,metoo,True,True,False,Support / Global,Support,,Baseline global #MeToo hashtag; included for every country/territory as the common cross-border search term. Translation/Gloss: Me too.,regex,(?:^|[^\p{L}\p{N}_])metoo(?:[^\p{L}\p{N}_]|$)
Slovakia,sexuálne obťažovanie,sexuálne obťažovanie,sexuálne obťažovanie,sexuálne obťažovanie,False,False,False,Support / Generic Term,Support,,Skeptical climate similar to Czechia; no distinct national wave documented.,regex,(?:^|[^\p{L}\p{N}_])sexuálne\ obťažovanie(?:[^\p{L}\p{N}_]|$)
Slovenia,#HimToo,#HimToo,HimToo,himtoo,True,True,False,Backlash / Counter,Backlash,,Major counter-/backlash hashtag that recast #MeToo through false-accusation or accused-men-as-victims narratives; included as a global backlash search term. Translation/Gloss: Him too.,regex,(?:^|[^\p{L}\p{N}_])himtoo(?:[^\p{L}\p{N}_]|$)
Slovenia,#MeToo,#MeToo,MeToo,metoo,True,True,False,Support / Global,Support,,Baseline global #MeToo hashtag; included for every country/territory as the common cross-border search term. Translation/Gloss: Me too.,regex,(?:^|[^\p{L}\p{N}_])metoo(?:[^\p{L}\p{N}_]|$)
Slovenia,#NisamTražila,#NisamTražila,NisamTražila,nisamtražila,True,False,False,Support / Adjacent,Support,,Western Balkan survivor-support initiative responding to sexual violence disclosures. Translation/Gloss: I didn't ask for it.,regex,(?:^|[^\p{L}\p{N}_])nisamtražila(?:[^\p{L}\p{N}_]|$)
Slovenia,#jaztudi,#jaztudi,jaztudi,jaztudi,True,True,False,Support,Support,,"Slovenian 'me too', 2018 testimony campaign run by Inštitut 8. marec (Nika Kovač).",regex,(?:^|[^\p{L}\p{N}_])jaztudi(?:[^\p{L}\p{N}_]|$)
Slovenia,#nisamprijavila,#nisamprijavila,nisamprijavila,nisamprijavila,True,True,False,Support / Adjacent,Support,,Western Balkan hashtag where women recounted sexual abuse/harassment and barriers to reporting. Translation/Gloss: I did not report.,regex,(?:^|[^\p{L}\p{N}_])nisamprijavila(?:[^\p{L}\p{N}_]|$)
Slovenia,samo ja pomeni ja,samo ja pomeni ja,samo ja pomeni ja,samo ja pomeni ja,False,True,False,Support,Support,,'Only yes means yes' - consent-based rape-law campaign; law passed June 2021.,regex,(?:^|[^\p{L}\p{N}_])samo\ ja\ pomeni\ ja(?:[^\p{L}\p{N}_]|$)
Slovenia,seksualno uznemiravanje,seksualno uznemiravanje,seksualno uznemiravanje,seksualno uznemiravanje,False,True,False,Support / Search Term,Support,,Bosnian/Croatian/Serbian search keyword. Translation/Gloss: sexual harassment.,regex,(?:^|[^\p{L}\p{N}_])seksualno\ uznemiravanje(?:[^\p{L}\p{N}_]|$)
Solomon Islands,#HimToo,#HimToo,HimToo,himtoo,True,True,False,Backlash / Counter,Backlash,,Major counter-/backlash hashtag that recast #MeToo through false-accusation or accused-men-as-victims narratives; included as a global backlash search term. Translation/Gloss: Him too.,regex,(?:^|[^\p{L}\p{N}_])himtoo(?:[^\p{L}\p{N}_]|$)
Solomon Islands,#MeToo,#MeToo,MeToo,metoo,True,True,False,Support / Global,Support,,Baseline global #MeToo hashtag; included for every country/territory as the common cross-border search term. Translation/Gloss: Me too.,regex,(?:^|[^\p{L}\p{N}_])metoo(?:[^\p{L}\p{N}_]|$)
Somalia,#HimToo,#HimToo,HimToo,himtoo,True,True,False,Backlash / Counter,Backlash,,Major counter-/backlash hashtag that recast #MeToo through false-accusation or accused-men-as-victims narratives; included as a global backlash search term. Translation/Gloss: Him too.,regex,(?:^|[^\p{L}\p{N}_])himtoo(?:[^\p{L}\p{N}_]|$)
Somalia,#MeToo,#MeToo,MeToo,metoo,True,True,False,Support / Global,Support,,Baseline global #MeToo hashtag; included for every country/territory as the common cross-border search term. Translation/Gloss: Me too.,regex,(?:^|[^\p{L}\p{N}_])metoo(?:[^\p{L}\p{N}_]|$)
Somalia,#MosqueMeToo,#MosqueMeToo,MosqueMeToo,mosquemetoo,True,True,False,Support / Adjacent,Support,,"Hashtag for Muslim women's accounts of harassment/abuse during Hajj, in mosques, or in religious spaces. Translation/Gloss: MeToo in mosque/Hajj contexts.",regex,(?:^|[^\p{L}\p{N}_])mosquemetoo(?:[^\p{L}\p{N}_]|$)
Somalia,#أنا_أيضا,#أنا_أيضا,أنا_أيضا,أنا_أيضا,True,False,False,Support / Translation,Support,,Formal Arabic equivalent of #MeToo. Translation/Gloss: Me too / I also.,substr,
Somalia,#أنا_كمان,#أنا_كمان,أنا_كمان,أنا_كمان,True,False,False,Support / Translation,Support,,Arabic #MeToo counterpart used across Arabic-speaking social media. Translation/Gloss: Me too.,substr,
Somalia,sexual violence (generic),sexual violence,sexual violence,sexual violence,False,True,False,Support / Generic Term,Support,generic,No hashtag movement; 2020 'intercourse bill' controversy (rolling back sexual-offences law) is the key legislative flashpoint.,regex,(?:^|[^\p{L}\p{N}_])sexual\ violence(?:[^\p{L}\p{N}_]|$)
Somalia,التحرش_الجنسي,التحرش_الجنسي,التحرش_الجنسي,التحرش_الجنسي,False,False,False,Support / Search Term,Support,,Arabic publication/search keyword. Translation/Gloss: sexual harassment.,substr,
Somalia,العنف_ضد_المرأة,العنف_ضد_المرأة,العنف_ضد_المرأة,العنف_ضد_المرأة,False,False,False,Support / Search Term,Support,,Arabic publication/search keyword. Translation/Gloss: violence against women.,substr,
South Africa,#AmINext,#AmINext,AmINext,aminext,True,True,False,Support,Support,,"Erupted in 2019 after the rape and murder of 19-year-old student Uyinene Mrwetyana inside a post office, highlighting extreme national femicide rates.",regex,(?:^|[^\p{L}\p{N}_])aminext(?:[^\p{L}\p{N}_]|$)
South Africa,#BelieveWomen,#BelieveWomen,BelieveWomen,believewomen,True,True,False,Support / Solidarity,Support,,Survivor-belief and anti-victim-blaming phrase used in #MeToo-related discourse. Translation/Gloss: Believe women.,regex,(?:^|[^\p{L}\p{N}_])believewomen(?:[^\p{L}\p{N}_]|$)
South Africa,#EndRapeCulture,#EndRapeCulture,EndRapeCulture,endrapeculture,True,True,False,Support / Adjacent,Support,,South Africa: common anti-rape-culture hashtag used in student and GBV activism. Translation/Gloss: End rape culture.,regex,(?:^|[^\p{L}\p{N}_])endrapeculture(?:[^\p{L}\p{N}_]|$)
South Africa,#EndRapeCulture / #RUReferenceList,#RUReferenceList,RUReferenceList,rureferencelist,True,True,False,Support,Support,,2016 university campaigns; the Rhodes University list of alleged rapists prefigured MeToo naming debates.,regex,(?:^|[^\p{L}\p{N}_])rureferencelist(?:[^\p{L}\p{N}_]|$)
South Africa,#HimToo,#HimToo,HimToo,himtoo,True,True,False,Backlash / Counter,Backlash,,Major counter-/backlash hashtag that recast #MeToo through false-accusation or accused-men-as-victims narratives; included as a global backlash search term. Translation/Gloss: Him too.,regex,(?:^|[^\p{L}\p{N}_])himtoo(?:[^\p{L}\p{N}_]|$)
South Africa,#MeToo,#MeToo,MeToo,metoo,True,True,False,Support / Global,Support,,Baseline global #MeToo hashtag; included for every country/territory as the common cross-border search term. Translation/Gloss: Me too.,regex,(?:^|[^\p{L}\p{N}_])metoo(?:[^\p{L}\p{N}_]|$)
South Africa,#MenAreTrash,#MenAreTrash,MenAreTrash,menaretrash,True,True,False,Support-aligned / Contested,Support,,Venting tag after femicides (Karabo Mokoena 2017); provoked the #NotAllMen backlash - both are high-volume stance markers in SA discourse.,regex,(?:^|[^\p{L}\p{N}_])menaretrash(?:[^\p{L}\p{N}_]|$)
South Africa,#RememberKhwezi,#RememberKhwezi,RememberKhwezi,rememberkhwezi,True,True,False,Support,Support,,"2016 silent protest honoring Fezekile 'Khwezi' Kuzwayo, Jacob Zuma's rape-trial accuser.",regex,(?:^|[^\p{L}\p{N}_])rememberkhwezi(?:[^\p{L}\p{N}_]|$)
South Africa,#SAShutdown,#SAShutdown,SAShutdown,sashutdown,True,True,False,Support / Adjacent,Support,,South Africa: hashtag movement/marches against gender-based violence and femicide. Translation/Gloss: South Africa shutdown.,regex,(?:^|[^\p{L}\p{N}_])sashutdown(?:[^\p{L}\p{N}_]|$)
South Africa,#TimesUp,#TimesUp,TimesUp,timesup,True,True,False,Support / Solidarity,Support,,Transnational accountability and anti-harassment hashtag frequently paired with #MeToo. Translation/Gloss: Time is up.,regex,(?:^|[^\p{L}\p{N}_])timesup(?:[^\p{L}\p{N}_]|$)
South Africa,#TotalShutdown,#TotalShutdown,TotalShutdown,totalshutdown,True,True,False,Support,Support,,Aug 2018 nationwide women's marches against GBV; led to presidential GBVF summit ('GBVF' = key SA policy keyword).,regex,(?:^|[^\p{L}\p{N}_])totalshutdown(?:[^\p{L}\p{N}_]|$)
South Africa,sexual harassment,sexual harassment,sexual harassment,sexual harassment,False,True,False,Support / Search Term,Support,,English search keyword for #MeToo-related social-media and publication searches. Translation/Gloss: sexual harassment.,regex,(?:^|[^\p{L}\p{N}_])sexual\ harassment(?:[^\p{L}\p{N}_]|$)
