keyword_country,keyword_raw,keyword,kw_match,match_mode,regex_pattern,stance_original,stance_primary,context
Slovakia,sexuálne obťažovanie,sexuálne obťažovanie,sexuálne obťažovanie,substr,,Support / Generic Term,Support,Skeptical climate similar to Czechia; no distinct national wave documented.
Slovenia,#HimToo,#HimToo,himtoo,word,\bhimtoo\b,Backlash / Counter,Backlash,Major counter-/backlash hashtag that recast #MeToo through false-accusation or accused-men-as-victims narratives; included as a global backlash search term. Translation/Gloss: Him too.
Slovenia,#MeToo,#MeToo,metoo,word,\bmetoo\b,Support / Global,Support,Baseline global #MeToo hashtag; included for every country/territory as the common cross-border search term. Translation/Gloss: Me too.
Slovenia,#NisamTražila,#NisamTražila,nisamtražila,substr,,Support / Adjacent,Support,Western Balkan survivor-support initiative responding to sexual violence disclosures. Translation/Gloss: I didn't ask for it.
Slovenia,#jaztudi,#jaztudi,jaztudi,word,\bjaztudi\b,Support,Support,"Slovenian 'me too', 2018 testimony campaign run by Inštitut 8. marec (Nika Kovač)."
Slovenia,#nisamprijavila,#nisamprijavila,nisamprijavila,word,\bnisamprijavila\b,Support / Adjacent,Support,Western Balkan hashtag where women recounted sexual abuse/harassment and barriers to reporting. Translation/Gloss: I did not report.
Slovenia,samo ja pomeni ja,samo ja pomeni ja,samo ja pomeni ja,word,\bsamo\ ja\ pomeni\ ja\b,Support,Support,'Only yes means yes' - consent-based rape-law campaign; law passed June 2021.
Slovenia,seksualno uznemiravanje,seksualno uznemiravanje,seksualno uznemiravanje,word,\bseksualno\ uznemiravanje\b,Support / Search Term,Support,Bosnian/Croatian/Serbian search keyword. Translation/Gloss: sexual harassment.
Solomon Islands,#HimToo,#HimToo,himtoo,word,\bhimtoo\b,Backlash / Counter,Backlash,Major counter-/backlash hashtag that recast #MeToo through false-accusation or accused-men-as-victims narratives; included as a global backlash search term. Translation/Gloss: Him too.
Solomon Islands,#MeToo,#MeToo,metoo,word,\bmetoo\b,Support / Global,Support,Baseline global #MeToo hashtag; included for every country/territory as the common cross-border search term. Translation/Gloss: Me too.
Somalia,#HimToo,#HimToo,himtoo,word,\bhimtoo\b,Backlash / Counter,Backlash,Major counter-/backlash hashtag that recast #MeToo through false-accusation or accused-men-as-victims narratives; included as a global backlash search term. Translation/Gloss: Him too.
Somalia,#MeToo,#MeToo,metoo,word,\bmetoo\b,Support / Global,Support,Baseline global #MeToo hashtag; included for every country/territory as the common cross-border search term. Translation/Gloss: Me too.
Somalia,#MosqueMeToo,#MosqueMeToo,mosquemetoo,word,\bmosquemetoo\b,Support / Adjacent,Support,"Hashtag for Muslim women's accounts of harassment/abuse during Hajj, in mosques, or in religious spaces. Translation/Gloss: MeToo in mosque/Hajj contexts."
Somalia,#أنا_أيضا,#أنا_أيضا,أنا_أيضا,substr,,Support / Translation,Support,Formal Arabic equivalent of #MeToo. Translation/Gloss: Me too / I also.
Somalia,#أنا_كمان,#أنا_كمان,أنا_كمان,substr,,Support / Translation,Support,Arabic #MeToo counterpart used across Arabic-speaking social media. Translation/Gloss: Me too.
Somalia,sexual violence (generic),sexual violence,sexual violence,word,\bsexual\ violence\b,Support / Generic Term,Support,No hashtag movement; 2020 'intercourse bill' controversy (rolling back sexual-offences law) is the key legislative flashpoint.
Somalia,التحرش_الجنسي,التحرش_الجنسي,التحرش_الجنسي,substr,,Support / Search Term,Support,Arabic publication/search keyword. Translation/Gloss: sexual harassment.
Somalia,العنف_ضد_المرأة,العنف_ضد_المرأة,العنف_ضد_المرأة,substr,,Support / Search Term,Support,Arabic publication/search keyword. Translation/Gloss: violence against women.
South Africa,#AmINext,#AmINext,aminext,word,\baminext\b,Support,Support,"Erupted in 2019 after the rape and murder of 19-year-old student Uyinene Mrwetyana inside a post office, highlighting extreme national femicide rates."
South Africa,#BelieveWomen,#BelieveWomen,believewomen,word,\bbelievewomen\b,Support / Solidarity,Support,Survivor-belief and anti-victim-blaming phrase used in #MeToo-related discourse. Translation/Gloss: Believe women.
South Africa,#EndRapeCulture,#EndRapeCulture,endrapeculture,word,\bendrapeculture\b,Support / Adjacent,Support,South Africa: common anti-rape-culture hashtag used in student and GBV activism. Translation/Gloss: End rape culture.
South Africa,#EndRapeCulture / #RUReferenceList,#RUReferenceList,rureferencelist,word,\brureferencelist\b,Support,Support,2016 university campaigns; the Rhodes University list of alleged rapists prefigured MeToo naming debates.
South Africa,#HimToo,#HimToo,himtoo,word,\bhimtoo\b,Backlash / Counter,Backlash,Major counter-/backlash hashtag that recast #MeToo through false-accusation or accused-men-as-victims narratives; included as a global backlash search term. Translation/Gloss: Him too.
South Africa,#MeToo,#MeToo,metoo,word,\bmetoo\b,Support / Global,Support,Baseline global #MeToo hashtag; included for every country/territory as the common cross-border search term. Translation/Gloss: Me too.
South Africa,#MenAreTrash,#MenAreTrash,menaretrash,word,\bmenaretrash\b,Support-aligned / Contested,Support,Venting tag after femicides (Karabo Mokoena 2017); provoked the #NotAllMen backlash - both are high-volume stance markers in SA discourse.
South Africa,#RememberKhwezi,#RememberKhwezi,rememberkhwezi,word,\brememberkhwezi\b,Support,Support,"2016 silent protest honoring Fezekile 'Khwezi' Kuzwayo, Jacob Zuma's rape-trial accuser."
South Africa,#SAShutdown,#SAShutdown,sashutdown,word,\bsashutdown\b,Support / Adjacent,Support,South Africa: hashtag movement/marches against gender-based violence and femicide. Translation/Gloss: South Africa shutdown.
South Africa,#TimesUp,#TimesUp,timesup,word,\btimesup\b,Support / Solidarity,Support,Transnational accountability and anti-harassment hashtag frequently paired with #MeToo. Translation/Gloss: Time is up.
South Africa,#TotalShutdown,#TotalShutdown,totalshutdown,word,\btotalshutdown\b,Support,Support,Aug 2018 nationwide women's marches against GBV; led to presidential GBVF summit ('GBVF' = key SA policy keyword).
South Africa,sexual harassment,sexual harassment,sexual harassment,word,\bsexual\ harassment\b,Support / Search Term,Support,English search keyword for #MeToo-related social-media and publication searches. Translation/Gloss: sexual harassment.
South Africa,violence against women,violence against women,violence against women,word,\bviolence\ against\ women\b,Support / Search Term,Support,English search keyword for adjacent #MeToo and gender-based violence coverage. Translation/Gloss: violence against women.
South Georgia and the South Sandwich Islands,#HimToo,#HimToo,himtoo,word,\bhimtoo\b,Backlash / Counter,Backlash,Major counter-/backlash hashtag that recast #MeToo through false-accusation or accused-men-as-victims narratives; included as a global backlash search term. Translation/Gloss: Him too.
South Georgia and the South Sandwich Islands,#MeToo,#MeToo,metoo,word,\bmetoo\b,Support / Global,Support,Baseline global #MeToo hashtag; included for every country/territory as the common cross-border search term. Translation/Gloss: Me too.
South Korea,#HimToo,#HimToo,himtoo,word,\bhimtoo\b,Backlash / Counter,Backlash,Major counter-/backlash hashtag that recast #MeToo through false-accusation or accused-men-as-victims narratives; included as a global backlash search term. Translation/Gloss: Him too.
South Korea,#MeToo,#MeToo,metoo,word,\bmetoo\b,Support / Global,Support,Baseline global #MeToo hashtag; included for every country/territory as the common cross-border search term. Translation/Gloss: Me too.
South Korea,#PencilRegulation,#PencilRegulation,pencilregulation,word,\bpencilregulation\b,Backlash,Backlash,Satirical framing of feminism as extreme.
South Korea,#WithYou,#WithYou,withyou,word,\bwithyou\b,Support / Solidarity,Support,South Korea: support hashtag after prosecutor Seo Ji-hyun's televised disclosure catalyzed the country's #MeToo wave. Translation/Gloss: With you.
South Korea,#미투 (#MeToo),#미투 (#MeToo),미투 (#metoo),substr,,Support,Support,"Exploded Jan 2018 after prosecutor Seo Ji-hyun's live TV interview accusing a senior prosecutor; toppled presidential hopeful Ahn Hee-jung (안희정, convicted), poet Ko Un (고은), director Lee Yoon-taek (이윤택, jailed)."
South Korea,#스쿨미투 (SchoolMeToo),#스쿨미투 (SchoolMeToo),스쿨미투 (schoolmetoo),substr,,Support,Support,2018: students exposing teacher abuse across schools.
South Korea,#영화계_내_성폭력,#영화계_내_성폭력,영화계_내_성폭력,substr,,Support / Sectoral,Support,Korean sectoral hashtag for arts/film-industry sexual violence. Translation/Gloss: sexual violence in the film industry.
South Korea,#위드유 (#WithYou),#위드유 (#WithYou),위드유 (#withyou),substr,,Support,Support,Solidarity companion tag.
South Korea,N번방 / 조주빈 / 버닝썬,N번방,n번방,substr,,Support / Cases,Support,"Nth Room Telegram exploitation network (2020, Cho Ju-bin) and Burning Sun scandal (2019) - digital-sex-crime pillars of the Korean discourse."
South Korea,N번방 / 조주빈 / 버닝썬,조주빈,조주빈,substr,,Support / Cases,Support,"Nth Room Telegram exploitation network (2020, Cho Ju-bin) and Burning Sun scandal (2019) - digital-sex-crime pillars of the Korean discourse."
South Korea,N번방 / 조주빈 / 버닝썬,버닝썬,버닝썬,substr,,Support / Cases,Support,"Nth Room Telegram exploitation network (2020, Cho Ju-bin) and Burning Sun scandal (2019) - digital-sex-crime pillars of the Korean discourse."
South Korea,성희롱,성희롱,성희롱,substr,,Support / Search Term,Support,Korean publication/search keyword. Translation/Gloss: sexual harassment.
South Korea,펜스룰 / 무고죄,펜스룰,펜스룰,substr,,Backlash,Backlash,'Pence rule' (men avoiding women colleagues) and false-accusation (mugo) countersuit discourse; organized anti-feminist backlash is unusually strong in KR.
South Korea,펜스룰 / 무고죄,무고죄,무고죄,substr,,Backlash,Backlash,'Pence rule' (men avoiding women colleagues) and false-accusation (mugo) countersuit discourse; organized anti-feminist backlash is unusually strong in KR.
South Korea,혜화역 시위 / 몰카 / 불법촬영,혜화역 시위,혜화역 시위,substr,,Support,Support,2018 Hyehwa Station protests (tens of thousands) against spycam porn and biased policing ('My Life Is Not Your Porn').
South Korea,혜화역 시위 / 몰카 / 불법촬영,불법촬영,불법촬영,substr,,Support,Support,2018 Hyehwa Station protests (tens of thousands) against spycam porn and biased policing ('My Life Is Not Your Porn').
South Sudan,#BelieveWomen,#BelieveWomen,believewomen,word,\bbelievewomen\b,Support / Solidarity,Support,Survivor-belief and anti-victim-blaming phrase used in #MeToo-related discourse. Translation/Gloss: Believe women.
South Sudan,#HimToo,#HimToo,himtoo,word,\bhimtoo\b,Backlash / Counter,Backlash,Major counter-/backlash hashtag that recast #MeToo through false-accusation or accused-men-as-victims narratives; included as a global backlash search term. Translation/Gloss: Him too.
South Sudan,#MeToo,#MeToo,metoo,word,\bmetoo\b,Support / Global,Support,Baseline global #MeToo hashtag; included for every country/territory as the common cross-border search term. Translation/Gloss: Me too.
South Sudan,#TimesUp,#TimesUp,timesup,word,\btimesup\b,Support / Solidarity,Support,Transnational accountability and anti-harassment hashtag frequently paired with #MeToo. Translation/Gloss: Time is up.
South Sudan,conflict-related sexual violence,conflict-related sexual violence,conflict-related sexual violence,word,\bconflict\-related\ sexual\ violence\b,Support / Context,Support,No hashtag movement; CRSV dominates coverage.
South Sudan,sexual harassment,sexual harassment,sexual harassment,word,\bsexual\ harassment\b,Support / Search Term,Support,English search keyword for #MeToo-related social-media and publication searches. Translation/Gloss: sexual harassment.
South Sudan,violence against women,violence against women,violence against women,word,\bviolence\ against\ women\b,Support / Search Term,Support,English search keyword for adjacent #MeToo and gender-based violence coverage. Translation/Gloss: violence against women.
Spain,#Cuéntalo,#Cuéntalo,cuéntalo,substr,,Support / Adjacent,Support,Spanish testimony hashtag associated especially with Spain and the La Manada reckoning; useful across Spanish-language searches. Translation/Gloss: Tell it / tell your story.
Spain,#HimToo,#HimToo,himtoo,word,\bhimtoo\b,Backlash / Counter,Backlash,Major counter-/backlash hashtag that recast #MeToo through false-accusation or accused-men-as-victims narratives; included as a global backlash search term. Translation/Gloss: Him too.
Spain,#MeToo,#MeToo,metoo,word,\bmetoo\b,Support / Global,Support,Baseline global #MeToo hashtag; included for every country/territory as the common cross-border search term. Translation/Gloss: Me too.
Spain,#NiUnaMenos,#NiUnaMenos,niunamenos,word,\bniunamenos\b,Support / Adjacent,Support,Latin American movement against femicide and violence against women; often overlaps with #MeToo-adjacent activism. Translation/Gloss: Not one woman less.
Spain,#PresunciónDeInocencia,#PresunciónDeInocencia,presuncióndeinocencia,substr,,Backlash,Backlash,Backlash hashtag emphasizing the 'presumption of innocence'.
Spain,#SeAcabó,#SeAcabó,seacabó,substr,,Support / Adjacent,Support,"Spain: feminist sports/public-life reckoning tag, especially after the Jenni Hermoso/Rubiales forced-kiss scandal; useful as #MeToo-adjacent search term. Translation/Gloss: It's over."
Spain,#YoSíTeCreo,#YoSíTeCreo,yosítecreo,substr,,Support / Solidarity,Support,Spanish solidarity tag/phrase used around sexual-violence testimony and belief of survivors. Translation/Gloss: I do believe you.
Spain,#YoTambién,#YoTambién,yotambién,substr,,Support / Translation,Support,Spanish-language equivalent of #MeToo; documented in global/regional lists. Translation/Gloss: Me too.
Spain,La Manada / #NoEsAbusoEsViolación / #HermanaYoSíTeCreo,La Manada,la manada,word,\bla\ manada\b,Support,Support,"2016 Pamplona 'wolf pack' gang rape; 2018 lenient 'abuse' verdict sparked mass protests ('it's not abuse, it's rape'; 'sister, I believe you'); Supreme Court upgraded to rape 2019."
Spain,La Manada / #NoEsAbusoEsViolación / #HermanaYoSíTeCreo,#NoEsAbusoEsViolación,noesabusoesviolación,substr,,Support,Support,"2016 Pamplona 'wolf pack' gang rape; 2018 lenient 'abuse' verdict sparked mass protests ('it's not abuse, it's rape'; 'sister, I believe you'); Supreme Court upgraded to rape 2019."
Spain,La Manada / #NoEsAbusoEsViolación / #HermanaYoSíTeCreo,#HermanaYoSíTeCreo,hermanayosítecreo,substr,,Support,Support,"2016 Pamplona 'wolf pack' gang rape; 2018 lenient 'abuse' verdict sparked mass protests ('it's not abuse, it's rape'; 'sister, I believe you'); Supreme Court upgraded to rape 2019."
Spain,acoso sexual,acoso sexual,acoso sexual,word,\bacoso\ sexual\b,Support / Search Term,Support,Spanish publication/search keyword. Translation/Gloss: sexual harassment.
Spain,denuncias falsas / violencia intrafamiliar (Vox),denuncias falsas,denuncias falsas,word,\bdenuncias\ falsas\b,Backlash,Backlash,False-accusation discourse plus Vox's push to replace 'gender violence' with 'intrafamily violence' - the institutional backlash markers.
Spain,denuncias falsas / violencia intrafamiliar (Vox),violencia intrafamiliar (Vox),violencia intrafamiliar (vox),word,\bviolencia\ intrafamiliar\ \(vox\)\b,Backlash,Backlash,False-accusation discourse plus Vox's push to replace 'gender violence' with 'intrafamily violence' - the institutional backlash markers.
Sri Lanka,#HimToo,#HimToo,himtoo,word,\bhimtoo\b,Backlash / Counter,Backlash,Major counter-/backlash hashtag that recast #MeToo through false-accusation or accused-men-as-victims narratives; included as a global backlash search term. Translation/Gloss: Him too.
Sri Lanka,#MeToo,#MeToo,metoo,word,\bmetoo\b,Support / Global,Support,Baseline global #MeToo hashtag; included for every country/territory as the common cross-border search term. Translation/Gloss: Me too.
Sri Lanka,#MeTooSL (limited),#MeTooSL (limited),metoosl (limited),word,\bmetoosl\ \(limited\)\b,Support,Support,Limited documented activity in the 2017-19 window; verify in corpus.
Sri Lanka,பாலியல் தொல்லை,பாலியல் தொல்லை,பாலியல் தொல்லை,substr,,Support / Search Term,Support,Tamil publication/search keyword. Translation/Gloss: sexual harassment.
Sri Lanka,ලිංගික හිංසනය,ලිංගික හිංසනය,ලිංගික හිංසනය,substr,,Support / Search Term,Support,Sinhala publication/search keyword. Translation/Gloss: sexual harassment/violence.
Sudan,#HimToo,#HimToo,himtoo,word,\bhimtoo\b,Backlash / Counter,Backlash,Major counter-/backlash hashtag that recast #MeToo through false-accusation or accused-men-as-victims narratives; included as a global backlash search term. Translation/Gloss: Him too.
Sudan,#JusticeForNoura,#JusticeForNoura,justicefornoura,word,\bjusticefornoura\b,Support,Support,"May 2018 global campaign for Noura Hussein, sentenced to death for killing the husband who raped her (commuted)."
Sudan,#MeToo,#MeToo,metoo,word,\bmetoo\b,Support / Global,Support,Baseline global #MeToo hashtag; included for every country/territory as the common cross-border search term. Translation/Gloss: Me too.
Sudan,#MosqueMeToo,#MosqueMeToo,mosquemetoo,word,\bmosquemetoo\b,Support / Adjacent,Support,"Hashtag for Muslim women's accounts of harassment/abuse during Hajj, in mosques, or in religious spaces. Translation/Gloss: MeToo in mosque/Hajj contexts."
Sudan,#أنا_أيضا,#أنا_أيضا,أنا_أيضا,substr,,Support / Translation,Support,Formal Arabic equivalent of #MeToo. Translation/Gloss: Me too / I also.
Sudan,#أنا_كمان,#أنا_كمان,أنا_كمان,substr,,Support / Translation,Support,Arabic #MeToo counterpart used across Arabic-speaking social media. Translation/Gloss: Me too.
Sudan,التحرش_الجنسي,التحرش_الجنسي,التحرش_الجنسي,substr,,Support / Search Term,Support,Arabic publication/search keyword. Translation/Gloss: sexual harassment.
Sudan,العنف_ضد_المرأة,العنف_ضد_المرأة,العنف_ضد_المرأة,substr,,Support / Search Term,Support,Arabic publication/search keyword. Translation/Gloss: violence against women.
Sudan,كنداكة (Kandaka) / Alaa Salah,كنداكة (Kandaka),كنداكة (kandaka),substr,,Support / Women In 2019 Revolution,Support,Women at the front of the 2019 uprising; sexual violence by security forces (incl. June 3 massacre) central to coverage.
Sudan,كنداكة (Kandaka) / Alaa Salah,Alaa Salah,alaa salah,word,\balaa\ salah\b,Support / Women In 2019 Revolution,Support,Women at the front of the 2019 uprising; sexual violence by security forces (incl. June 3 massacre) central to coverage.
Suriname,#HimToo,#HimToo,himtoo,word,\bhimtoo\b,Backlash / Counter,Backlash,Major counter-/backlash hashtag that recast #MeToo through false-accusation or accused-men-as-victims narratives; included as a global backlash search term. Translation/Gloss: Him too.
Suriname,#IkOok,#IkOok,ikook,word,\bikook\b,Support / Translation,Support,Dutch equivalent of #MeToo. Translation/Gloss: Me too.
Suriname,#MeToo,#MeToo,metoo,word,\bmetoo\b,Support / Global,Support,Baseline global #MeToo hashtag; included for every country/territory as the common cross-border search term. Translation/Gloss: Me too.
Suriname,seksuele intimidatie,seksuele intimidatie,seksuele intimidatie,word,\bseksuele\ intimidatie\b,Support / Search Term,Support,Dutch publication/search keyword. Translation/Gloss: sexual harassment.
Svalbard and Jan Mayen,#HimToo,#HimToo,himtoo,word,\bhimtoo\b,Backlash / Counter,Backlash,Major counter-/backlash hashtag that recast #MeToo through false-accusation or accused-men-as-victims narratives; included as a global backlash search term. Translation/Gloss: Him too.
Svalbard and Jan Mayen,#MeToo,#MeToo,metoo,word,\bmetoo\b,Support / Global,Support,Baseline global #MeToo hashtag; included for every country/territory as the common cross-border search term. Translation/Gloss: Me too.
Svalbard and Jan Mayen,#stilleforopptak,#stilleforopptak,stilleforopptak,word,\bstilleforopptak\b,Support / Sectoral,Support,Norwegian theatre/arts-sector #MeToo call against workplace sexual harassment. Translation/Gloss: quiet for recording.
Svalbard and Jan Mayen,seksuell trakassering,seksuell trakassering,seksuell trakassering,word,\bseksuell\ trakassering\b,Support / Search Term,Support,Norwegian publication/search keyword. Translation/Gloss: sexual harassment.
Sweden,#HimToo,#HimToo,himtoo,word,\bhimtoo\b,Backlash / Counter,Backlash,Major counter-/backlash hashtag that recast #MeToo through false-accusation or accused-men-as-victims narratives; included as a global backlash search term. Translation/Gloss: Him too.
Sweden,#MeToo,#MeToo,metoo,word,\bmetoo\b,Support / Global,Support,Baseline global #MeToo hashtag; included for every country/territory as the common cross-border search term. Translation/Gloss: Me too.
Sweden,"#MeToo + sectoral appeals (#tystnadtagning, #deadline, #medvilkenrätt, #akademiuppropet, #givaktochbitihop, #vikokaröver, #sistabriefen)","#MeToo + sectoral appeals (#tystnadtagning, #deadline, #medvilkenrätt, #akademiuppropet, #givaktochbitihop, #vikokaröver, #sistabriefen)","metoo + sectoral appeals (#tystnadtagning, #deadline, #medvilkenrätt, #akademiuppropet, #givaktochbitihop, #vikokaröver, #sistabriefen)",substr,,Support,Support,"Nov-Dec 2017: ~65 profession-by-profession petitions (acting, journalism, law, academia, military, restaurants, advertising...) - the world's most institutionalized MeToo."
Sweden,#TystIKlassen,#TystIKlassen,tystiklassen,word,\btystiklassen\b,Support,Support,"Translates to 'Silence in the class'. Focused heavily on the educational sector, exposing harassment by teachers and students in schools."
Sweden,#tystnadtagning,#tystnadtagning,tystnadtagning,word,\btystnadtagning\b,Support / Sectoral,Support,"Swedish theatre/film sector hashtag, the first joint Swedish #MeToo call. Translation/Gloss: silent shoot."
Sweden,Benny Fredriksson / mediedrev,Benny Fredriksson,benny fredriksson,word,\bbenny\ fredriksson\b,Backlash / Media-Ethics Debate,Backlash,Stockholm culture-house head died by suicide after Aftonbladet allegations (2018); 'mediedrev' (media pile-on) and rättssäkerhet (due process) became the backlash vocabulary.
Sweden,Benny Fredriksson / mediedrev,mediedrev,mediedrev,word,\bmediedrev\b,Backlash / Media-Ethics Debate,Backlash,Stockholm culture-house head died by suicide after Aftonbladet allegations (2018); 'mediedrev' (media pile-on) and rättssäkerhet (due process) became the backlash vocabulary.
Sweden,Cissi Wallin / Fredrik Virtanen,Cissi Wallin,cissi wallin,word,\bcissi\ wallin\b,Support / Case + Backlash / Legal,Support,Wallin named columnist Virtanen; she was convicted of gross defamation (2019) - the emblematic legal-backlash case.
Sweden,Cissi Wallin / Fredrik Virtanen,Fredrik Virtanen,fredrik virtanen,word,\bfredrik\ virtanen\b,Support / Case + Backlash / Legal,Support,Wallin named columnist Virtanen; she was convicted of gross defamation (2019) - the emblematic legal-backlash case.
Sweden,Kulturprofilen / Jean-Claude Arnault,Kulturprofilen,kulturprofilen,word,\bkulturprofilen\b,Support / Case,Support,Swedish Academy scandal; Arnault convicted of rape 2018; 2018 Nobel Literature prize postponed.
Sweden,Kulturprofilen / Jean-Claude Arnault,Jean-Claude Arnault,jean-claude arnault,word,\bjean\-claude\ arnault\b,Support / Case,Support,Swedish Academy scandal; Arnault convicted of rape 2018; 2018 Nobel Literature prize postponed.
Sweden,sexuella trakasserier,sexuella trakasserier,sexuella trakasserier,word,\bsexuella\ trakasserier\b,Support / Search Term,Support,Swedish publication/search keyword. Translation/Gloss: sexual harassment.
Switzerland,#BalanceTonPorc,#BalanceTonPorc,balancetonporc,word,\bbalancetonporc\b,Support / Adjacent,Support,French #MeToo-era hashtag for naming or denouncing perpetrators; also provoked public backlash debates. Translation/Gloss: Expose/denounce your pig.
Switzerland,#HimToo,#HimToo,himtoo,word,\bhimtoo\b,Backlash / Counter,Backlash,Major counter-/backlash hashtag that recast #MeToo through false-accusation or accused-men-as-victims narratives; included as a global backlash search term. Translation/Gloss: Him too.
Switzerland,#IchAuch,#IchAuch,ichauch,word,\bichauch\b,Support / Translation,Support,German equivalent of #MeToo. Translation/Gloss: Me too.
Switzerland,#IoAnche,#IoAnche,ioanche,word,\bioanche\b,Support / Translation,Support,Italian equivalent of #MeToo. Translation/Gloss: Me too.
Switzerland,#MeToo,#MeToo,metoo,word,\bmetoo\b,Support / Global,Support,Baseline global #MeToo hashtag; included for every country/territory as the common cross-border search term. Translation/Gloss: Me too.
Switzerland,#MeToo / frauenstreik - grève des femmes,frauenstreik - grève des femmes,frauenstreik - grève des femmes,substr,,Support,Support,"June 2019 national women's strike (500k+) - the era's main Swiss feminist mobilization; Tariq Ramadan (Swiss national, French/Swiss rape charges) the main individual case."
Switzerland,#MoiAussi,#MoiAussi,moiaussi,word,\bmoiaussi\b,Support / Translation,Support,"French-language equivalent of #MeToo, documented in Canada/Francophone coverage. Translation/Gloss: Me too."
Switzerland,#NousToutes,#NousToutes,noustoutes,word,\bnoustoutes\b,Support / Adjacent,Support,French feminist collective/hashtag after #MeToo and #BalanceTonPorc focused on violence against women. Translation/Gloss: All of us women.
Switzerland,#QuellaVoltaChe,#QuellaVoltaChe,quellavoltache,word,\bquellavoltache\b,Support / Adjacent,Support,Italian #MeToo-era testimony hashtag. Translation/Gloss: That time when.
Switzerland,#SchweizerAufschrei,#SchweizerAufschrei,schweizeraufschrei,word,\bschweizeraufschrei\b,Support / Adjacent,Support,Switzerland: Swiss German anti-sexism/#MeToo-adjacent tag. Translation/Gloss: Swiss outcry.
Switzerland,#aufschrei,#aufschrei,aufschrei,word,\baufschrei\b,Support / Adjacent,Support,German anti-sexism hashtag predating and overlapping #MeToo themes. Translation/Gloss: Outcry.
Switzerland,harcèlement sexuel,harcèlement sexuel,harcèlement sexuel,substr,,Support / Search Term,Support,French publication/search keyword. Translation/Gloss: sexual harassment.
Switzerland,molestie sessuali,molestie sessuali,molestie sessuali,word,\bmolestie\ sessuali\b,Support / Search Term,Support,Italian publication/search keyword. Translation/Gloss: sexual harassment.
Switzerland,sexuelle Belästigung,sexuelle Belästigung,sexuelle belästigung,substr,,Support / Search Term,Support,German publication/search keyword. Translation/Gloss: sexual harassment.
Syria,#HimToo,#HimToo,himtoo,word,\bhimtoo\b,Backlash / Counter,Backlash,Major counter-/backlash hashtag that recast #MeToo through false-accusation or accused-men-as-victims narratives; included as a global backlash search term. Translation/Gloss: Him too.
Syria,#MeToo,#MeToo,metoo,word,\bmetoo\b,Support / Global,Support,Baseline global #MeToo hashtag; included for every country/territory as the common cross-border search term. Translation/Gloss: Me too.
Syria,#MosqueMeToo,#MosqueMeToo,mosquemetoo,word,\bmosquemetoo\b,Support / Adjacent,Support,"Hashtag for Muslim women's accounts of harassment/abuse during Hajj, in mosques, or in religious spaces. Translation/Gloss: MeToo in mosque/Hajj contexts."
Syria,#أنا_أيضا,#أنا_أيضا,أنا_أيضا,substr,,Support / Translation,Support,Formal Arabic equivalent of #MeToo. Translation/Gloss: Me too / I also.
Syria,#أنا_كمان,#أنا_كمان,أنا_كمان,substr,,Support / Translation,Support,Arabic #MeToo counterpart used across Arabic-speaking social media. Translation/Gloss: Me too.
Syria,التحرش_الجنسي,التحرش_الجنسي,التحرش_الجنسي,substr,,Support / Search Term,Support,Arabic publication/search keyword. Translation/Gloss: sexual harassment.
Syria,العنف_ضد_المرأة,العنف_ضد_المرأة,العنف_ضد_المرأة,substr,,Support / Search Term,Support,Arabic publication/search keyword. Translation/Gloss: violence against women.
Syria,تحرش / CRSV,تحرش,تحرش,substr,,Support / Context,Support,No hashtag movement; conflict-related and detention sexual violence dominate coverage.
Syria,تحرش / CRSV,CRSV,crsv,word,\bcrsv\b,Support / Context,Support,No hashtag movement; conflict-related and detention sexual violence dominate coverage.
Taiwan,#HimToo,#HimToo,himtoo,word,\bhimtoo\b,Backlash / Counter,Backlash,Major counter-/backlash hashtag that recast #MeToo through false-accusation or accused-men-as-victims narratives; included as a global backlash search term. Translation/Gloss: Him too.
Taiwan,#MeToo,#MeToo,metoo,word,\bmetoo\b,Support / Global,Support,Baseline global #MeToo hashtag; included for every country/territory as the common cross-border search term. Translation/Gloss: Me too.
Taiwan,#RiceBunny,#RiceBunny,ricebunny,word,\bricebunny\b,Support / Censorship Workaround,Support,English transliteration/hashtag version of the Chinese coded #MeToo phrase. Translation/Gloss: Rice bunny / MeToo homophone.
Taiwan,#我也是,#我也是,我也是,substr,,Support / Translation,Support,Taiwan: Chinese #MeToo phrase surged during Taiwan's belated #MeToo wave after the drama Wave Makers and political/media accusations. Translation/Gloss: Me too.
Taiwan,人選之人,人選之人,人選之人,substr,,Support / Search Term,Support,Taiwan: the political drama Wave Makers helped trigger a public #MeToo reckoning in 2023.
Taiwan,台灣 MeToo / #MeTooTW,台灣 MeToo,台灣 metoo,substr,,Support,Support,"May-June 2023 wave triggered by Netflix drama 'Wave Makers' (人選之人) line 'let's not just let this go'; cascaded from DPP staffers through politics, academia and entertainment."
Taiwan,台灣 MeToo / #MeTooTW,#MeTooTW,metootw,word,\bmetootw\b,Support,Support,"May-June 2023 wave triggered by Netflix drama 'Wave Makers' (人選之人) line 'let's not just let this go'; cascaded from DPP staffers through politics, academia and entertainment."
Taiwan,性骚扰,性骚扰,性骚扰,substr,,Support / Search Term,Support,Chinese publication/search keyword. Translation/Gloss: sexual harassment.
